Followers	TimeDiffInMins	Forks	Watchers	P
471	8	1570.0	1310.0	https://github.com/apache/camel
471	8	1570.0	1310.0	https://github.com/apache/camel
471	8	1570.0	1310.0	https://github.com/apache/camel
471	171	1570.0	1310.0	https://github.com/apache/camel
152	0	1570.0	1310.0	https://github.com/apache/camel
152	0	1570.0	1310.0	https://github.com/apache/camel
125	30	1570.0	1310.0	https://github.com/apache/camel
445	164	1570.0	1310.0	https://github.com/apache/camel
445	164	1570.0	1310.0	https://github.com/apache/camel
445	18	1570.0	1310.0	https://github.com/apache/camel
152	0	1570.0	1310.0	https://github.com/apache/camel
152	0	1570.0	1310.0	https://github.com/apache/camel
152	0	1570.0	1310.0	https://github.com/apache/camel
471	6	1570.0	1310.0	https://github.com/apache/camel
471	22	1570.0	1310.0	https://github.com/apache/camel
471	22	1570.0	1310.0	https://github.com/apache/camel
471	22	1570.0	1310.0	https://github.com/apache/camel
471	22	1570.0	1310.0	https://github.com/apache/camel
125	31	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
125	109	1570.0	1310.0	https://github.com/apache/camel
125	109	1570.0	1310.0	https://github.com/apache/camel
125	109	1570.0	1310.0	https://github.com/apache/camel
125	109	1570.0	1310.0	https://github.com/apache/camel
125	109	1570.0	1310.0	https://github.com/apache/camel
125	109	1570.0	1310.0	https://github.com/apache/camel
125	109	1570.0	1310.0	https://github.com/apache/camel
471	37	1570.0	1310.0	https://github.com/apache/camel
471	37	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	6	1570.0	1310.0	https://github.com/apache/camel
471	6	1570.0	1310.0	https://github.com/apache/camel
11	1140	1570.0	1310.0	https://github.com/apache/camel
11	1140	1570.0	1310.0	https://github.com/apache/camel
11	1140	1570.0	1310.0	https://github.com/apache/camel
471	29	1570.0	1310.0	https://github.com/apache/camel
471	29	1570.0	1310.0	https://github.com/apache/camel
152	4	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
445	239	1570.0	1310.0	https://github.com/apache/camel
445	134	1570.0	1310.0	https://github.com/apache/camel
125	240	1570.0	1310.0	https://github.com/apache/camel
125	240	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
152	53	1570.0	1310.0	https://github.com/apache/camel
471	3	1570.0	1310.0	https://github.com/apache/camel
471	20	1570.0	1310.0	https://github.com/apache/camel
471	20	1570.0	1310.0	https://github.com/apache/camel
471	20	1570.0	1310.0	https://github.com/apache/camel
471	20	1570.0	1310.0	https://github.com/apache/camel
471	20	1570.0	1310.0	https://github.com/apache/camel
152	22	1570.0	1310.0	https://github.com/apache/camel
152	22	1570.0	1310.0	https://github.com/apache/camel
22	4	1570.0	1310.0	https://github.com/apache/camel
77	2	1570.0	1310.0	https://github.com/apache/camel
77	2	1570.0	1310.0	https://github.com/apache/camel
77	2	1570.0	1310.0	https://github.com/apache/camel
77	2	1570.0	1310.0	https://github.com/apache/camel
77	2	1570.0	1310.0	https://github.com/apache/camel
471	13	1570.0	1310.0	https://github.com/apache/camel
471	174	1570.0	1310.0	https://github.com/apache/camel
471	26	1570.0	1310.0	https://github.com/apache/camel
471	26	1570.0	1310.0	https://github.com/apache/camel
471	26	1570.0	1310.0	https://github.com/apache/camel
471	26	1570.0	1310.0	https://github.com/apache/camel
471	26	1570.0	1310.0	https://github.com/apache/camel
471	9	1570.0	1310.0	https://github.com/apache/camel
173	19	1570.0	1310.0	https://github.com/apache/camel
152	12	1570.0	1310.0	https://github.com/apache/camel
471	123	1570.0	1310.0	https://github.com/apache/camel
471	123	1570.0	1310.0	https://github.com/apache/camel
471	23	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	5	1570.0	1310.0	https://github.com/apache/camel
471	230	1570.0	1310.0	https://github.com/apache/camel
471	669	1570.0	1310.0	https://github.com/apache/camel
471	669	1570.0	1310.0	https://github.com/apache/camel
471	906	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	1311	1570.0	1310.0	https://github.com/apache/camel
152	-5	1570.0	1310.0	https://github.com/apache/camel
471	54	1570.0	1310.0	https://github.com/apache/camel
471	54	1570.0	1310.0	https://github.com/apache/camel
471	54	1570.0	1310.0	https://github.com/apache/camel
471	4	1570.0	1310.0	https://github.com/apache/camel
471	4	1570.0	1310.0	https://github.com/apache/camel
471	15	1570.0	1310.0	https://github.com/apache/camel
471	49	1570.0	1310.0	https://github.com/apache/camel
471	49	1570.0	1310.0	https://github.com/apache/camel
471	204	1570.0	1310.0	https://github.com/apache/camel
471	204	1570.0	1310.0	https://github.com/apache/camel
24	71	1570.0	1310.0	https://github.com/apache/camel
24	71	1570.0	1310.0	https://github.com/apache/camel
24	71	1570.0	1310.0	https://github.com/apache/camel
24	71	1570.0	1310.0	https://github.com/apache/camel
471	133	1570.0	1310.0	https://github.com/apache/camel
471	17	1570.0	1310.0	https://github.com/apache/camel
471	17	1570.0	1310.0	https://github.com/apache/camel
471	35	1570.0	1310.0	https://github.com/apache/camel
210	1	1570.0	1310.0	https://github.com/apache/camel
445	893	1570.0	1310.0	https://github.com/apache/camel
445	893	1570.0	1310.0	https://github.com/apache/camel
471	30	1570.0	1310.0	https://github.com/apache/camel
445	0	1570.0	1310.0	https://github.com/apache/camel
445	0	1570.0	1310.0	https://github.com/apache/camel
445	90	1570.0	1310.0	https://github.com/apache/camel
445	0	1570.0	1310.0	https://github.com/apache/camel
445	0	1570.0	1310.0	https://github.com/apache/camel
471	9	1570.0	1310.0	https://github.com/apache/camel
471	9	1570.0	1310.0	https://github.com/apache/camel
445	0	1570.0	1310.0	https://github.com/apache/camel
445	0	1570.0	1310.0	https://github.com/apache/camel
471	19	1570.0	1310.0	https://github.com/apache/camel
445	0	1570.0	1310.0	https://github.com/apache/camel
445	58	1570.0	1310.0	https://github.com/apache/camel
471	5	1570.0	1310.0	https://github.com/apache/camel
0	311	1570.0	1310.0	https://github.com/apache/camel
471	16	1570.0	1310.0	https://github.com/apache/camel
203	120	1570.0	1310.0	https://github.com/apache/camel
203	120	1570.0	1310.0	https://github.com/apache/camel
445	0	1570.0	1310.0	https://github.com/apache/camel
29	31	1570.0	1310.0	https://github.com/apache/camel
29	31	1570.0	1310.0	https://github.com/apache/camel
445	368	1570.0	1310.0	https://github.com/apache/camel
445	368	1570.0	1310.0	https://github.com/apache/camel
445	0	1570.0	1310.0	https://github.com/apache/camel
445	0	1570.0	1310.0	https://github.com/apache/camel
81	436	1570.0	1310.0	https://github.com/apache/camel
81	436	1570.0	1310.0	https://github.com/apache/camel
445	34	1570.0	1310.0	https://github.com/apache/camel
445	41	1570.0	1310.0	https://github.com/apache/camel
445	30	1570.0	1310.0	https://github.com/apache/camel
24	12	1570.0	1310.0	https://github.com/apache/camel
445	28	1570.0	1310.0	https://github.com/apache/camel
445	0	1570.0	1310.0	https://github.com/apache/camel
471	1342	1570.0	1310.0	https://github.com/apache/camel
445	0	1570.0	1310.0	https://github.com/apache/camel
445	0	1570.0	1310.0	https://github.com/apache/camel
445	435	1570.0	1310.0	https://github.com/apache/camel
445	435	1570.0	1310.0	https://github.com/apache/camel
445	113	1570.0	1310.0	https://github.com/apache/camel
445	113	1570.0	1310.0	https://github.com/apache/camel
471	21	1570.0	1310.0	https://github.com/apache/camel
471	21	1570.0	1310.0	https://github.com/apache/camel
471	392	1570.0	1310.0	https://github.com/apache/camel
471	392	1570.0	1310.0	https://github.com/apache/camel
471	392	1570.0	1310.0	https://github.com/apache/camel
471	392	1570.0	1310.0	https://github.com/apache/camel
203	281	1570.0	1310.0	https://github.com/apache/camel
203	281	1570.0	1310.0	https://github.com/apache/camel
445	34	1570.0	1310.0	https://github.com/apache/camel
445	34	1570.0	1310.0	https://github.com/apache/camel
471	296	1570.0	1310.0	https://github.com/apache/camel
471	296	1570.0	1310.0	https://github.com/apache/camel
445	3	1570.0	1310.0	https://github.com/apache/camel
471	8	1570.0	1310.0	https://github.com/apache/camel
471	8	1570.0	1310.0	https://github.com/apache/camel
471	8	1570.0	1310.0	https://github.com/apache/camel
471	8	1570.0	1310.0	https://github.com/apache/camel
445	289	1570.0	1310.0	https://github.com/apache/camel
471	4	1570.0	1310.0	https://github.com/apache/camel
471	4	1570.0	1310.0	https://github.com/apache/camel
471	7	1570.0	1310.0	https://github.com/apache/camel
445	184	1570.0	1310.0	https://github.com/apache/camel
471	1423	1570.0	1310.0	https://github.com/apache/camel
471	3	1570.0	1310.0	https://github.com/apache/camel
471	14	1570.0	1310.0	https://github.com/apache/camel
471	11	1570.0	1310.0	https://github.com/apache/camel
471	2	1570.0	1310.0	https://github.com/apache/camel
471	111	1570.0	1310.0	https://github.com/apache/camel
471	111	1570.0	1310.0	https://github.com/apache/camel
471	44	1570.0	1310.0	https://github.com/apache/camel
445	8	1570.0	1310.0	https://github.com/apache/camel
445	757	1570.0	1310.0	https://github.com/apache/camel
445	757	1570.0	1310.0	https://github.com/apache/camel
445	757	1570.0	1310.0	https://github.com/apache/camel
445	757	1570.0	1310.0	https://github.com/apache/camel
445	757	1570.0	1310.0	https://github.com/apache/camel
445	757	1570.0	1310.0	https://github.com/apache/camel
471	27	1570.0	1310.0	https://github.com/apache/camel
445	656	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	28	1570.0	1310.0	https://github.com/apache/camel
471	2	1570.0	1310.0	https://github.com/apache/camel
445	590	1570.0	1310.0	https://github.com/apache/camel
445	590	1570.0	1310.0	https://github.com/apache/camel
0	25	1570.0	1310.0	https://github.com/apache/camel
0	25	1570.0	1310.0	https://github.com/apache/camel
0	285	1570.0	1310.0	https://github.com/apache/camel
0	285	1570.0	1310.0	https://github.com/apache/camel
0	285	1570.0	1310.0	https://github.com/apache/camel
0	285	1570.0	1310.0	https://github.com/apache/camel
0	285	1570.0	1310.0	https://github.com/apache/camel
0	15	1570.0	1310.0	https://github.com/apache/camel
0	15	1570.0	1310.0	https://github.com/apache/camel
0	15	1570.0	1310.0	https://github.com/apache/camel
0	15	1570.0	1310.0	https://github.com/apache/camel
0	15	1570.0	1310.0	https://github.com/apache/camel
471	150	1570.0	1310.0	https://github.com/apache/camel
471	150	1570.0	1310.0	https://github.com/apache/camel
445	206	1570.0	1310.0	https://github.com/apache/camel
471	219	1570.0	1310.0	https://github.com/apache/camel
471	219	1570.0	1310.0	https://github.com/apache/camel
471	103	1570.0	1310.0	https://github.com/apache/camel
39	60	1570.0	1310.0	https://github.com/apache/camel
39	117	1570.0	1310.0	https://github.com/apache/camel
77	0	1570.0	1310.0	https://github.com/apache/camel
471	61	1570.0	1310.0	https://github.com/apache/camel
471	11	1570.0	1310.0	https://github.com/apache/camel
471	11	1570.0	1310.0	https://github.com/apache/camel
471	13	1570.0	1310.0	https://github.com/apache/camel
471	13	1570.0	1310.0	https://github.com/apache/camel
471	13	1570.0	1310.0	https://github.com/apache/camel
471	13	1570.0	1310.0	https://github.com/apache/camel
471	13	1570.0	1310.0	https://github.com/apache/camel
471	13	1570.0	1310.0	https://github.com/apache/camel
471	13	1570.0	1310.0	https://github.com/apache/camel
471	13	1570.0	1310.0	https://github.com/apache/camel
471	13	1570.0	1310.0	https://github.com/apache/camel
471	13	1570.0	1310.0	https://github.com/apache/camel
471	5	1570.0	1310.0	https://github.com/apache/camel
471	13	1570.0	1310.0	https://github.com/apache/camel
471	2	1570.0	1310.0	https://github.com/apache/camel
471	2	1570.0	1310.0	https://github.com/apache/camel
471	4	1570.0	1310.0	https://github.com/apache/camel
471	4	1570.0	1310.0	https://github.com/apache/camel
471	6	1570.0	1310.0	https://github.com/apache/camel
471	6	1570.0	1310.0	https://github.com/apache/camel
0	1	1570.0	1310.0	https://github.com/apache/camel
0	795	1570.0	1310.0	https://github.com/apache/camel
471	8	1570.0	1310.0	https://github.com/apache/camel
471	8	1570.0	1310.0	https://github.com/apache/camel
471	111	1570.0	1310.0	https://github.com/apache/camel
471	111	1570.0	1310.0	https://github.com/apache/camel
0	0	1570.0	1310.0	https://github.com/apache/camel
0	0	1570.0	1310.0	https://github.com/apache/camel
0	0	1570.0	1310.0	https://github.com/apache/camel
471	15	1570.0	1310.0	https://github.com/apache/camel
471	15	1570.0	1310.0	https://github.com/apache/camel
471	15	1570.0	1310.0	https://github.com/apache/camel
471	15	1570.0	1310.0	https://github.com/apache/camel
0	53	1570.0	1310.0	https://github.com/apache/camel
0	161	1570.0	1310.0	https://github.com/apache/camel
0	65	1570.0	1310.0	https://github.com/apache/camel
0	65	1570.0	1310.0	https://github.com/apache/camel
0	65	1570.0	1310.0	https://github.com/apache/camel
0	65	1570.0	1310.0	https://github.com/apache/camel
0	65	1570.0	1310.0	https://github.com/apache/camel
0	38	1570.0	1310.0	https://github.com/apache/camel
0	10	1570.0	1310.0	https://github.com/apache/camel
471	8	1570.0	1310.0	https://github.com/apache/camel
471	8	1570.0	1310.0	https://github.com/apache/camel
445	110	1570.0	1310.0	https://github.com/apache/camel
17	21	1570.0	1310.0	https://github.com/apache/camel
17	21	1570.0	1310.0	https://github.com/apache/camel
471	37	1570.0	1310.0	https://github.com/apache/camel
471	37	1570.0	1310.0	https://github.com/apache/camel
445	105	1570.0	1310.0	https://github.com/apache/camel
31	0	1570.0	1310.0	https://github.com/apache/camel
471	0	1570.0	1310.0	https://github.com/apache/camel
471	210	1570.0	1310.0	https://github.com/apache/camel
471	210	1570.0	1310.0	https://github.com/apache/camel
471	381	1570.0	1310.0	https://github.com/apache/camel
471	381	1570.0	1310.0	https://github.com/apache/camel
471	43	1570.0	1310.0	https://github.com/apache/camel
471	43	1570.0	1310.0	https://github.com/apache/camel
471	43	1570.0	1310.0	https://github.com/apache/camel
471	43	1570.0	1310.0	https://github.com/apache/camel
471	107	1570.0	1310.0	https://github.com/apache/camel
31	443	1570.0	1310.0	https://github.com/apache/camel
31	96	1570.0	1310.0	https://github.com/apache/camel
471	78	1570.0	1310.0	https://github.com/apache/camel
471	78	1570.0	1310.0	https://github.com/apache/camel
0	362	1570.0	1310.0	https://github.com/apache/camel
471	27	1570.0	1310.0	https://github.com/apache/camel
471	29	1570.0	1310.0	https://github.com/apache/camel
471	186	1570.0	1310.0	https://github.com/apache/camel
471	61	1570.0	1310.0	https://github.com/apache/camel
31	247	1570.0	1310.0	https://github.com/apache/camel
31	247	1570.0	1310.0	https://github.com/apache/camel
31	247	1570.0	1310.0	https://github.com/apache/camel
31	247	1570.0	1310.0	https://github.com/apache/camel
31	247	1570.0	1310.0	https://github.com/apache/camel
31	247	1570.0	1310.0	https://github.com/apache/camel
31	247	1570.0	1310.0	https://github.com/apache/camel
31	247	1570.0	1310.0	https://github.com/apache/camel
471	103	1570.0	1310.0	https://github.com/apache/camel
471	93	1570.0	1310.0	https://github.com/apache/camel
445	33	1570.0	1310.0	https://github.com/apache/camel
445	33	1570.0	1310.0	https://github.com/apache/camel
445	96	1570.0	1310.0	https://github.com/apache/camel
445	1	1570.0	1310.0	https://github.com/apache/camel
445	7	1570.0	1310.0	https://github.com/apache/camel
445	9	1570.0	1310.0	https://github.com/apache/camel
445	9	1570.0	1310.0	https://github.com/apache/camel
445	9	1570.0	1310.0	https://github.com/apache/camel
445	9	1570.0	1310.0	https://github.com/apache/camel
445	9	1570.0	1310.0	https://github.com/apache/camel
445	9	1570.0	1310.0	https://github.com/apache/camel
445	568	1570.0	1310.0	https://github.com/apache/camel
166	42	1570.0	1310.0	https://github.com/apache/camel
166	29	1570.0	1310.0	https://github.com/apache/camel
445	16	1570.0	1310.0	https://github.com/apache/camel
471	290	1570.0	1310.0	https://github.com/apache/camel
471	290	1570.0	1310.0	https://github.com/apache/camel
445	2	1570.0	1310.0	https://github.com/apache/camel
445	2	1570.0	1310.0	https://github.com/apache/camel
445	2	1570.0	1310.0	https://github.com/apache/camel
445	2	1570.0	1310.0	https://github.com/apache/camel
445	2	1570.0	1310.0	https://github.com/apache/camel
445	2	1570.0	1310.0	https://github.com/apache/camel
445	2	1570.0	1310.0	https://github.com/apache/camel
445	2	1570.0	1310.0	https://github.com/apache/camel
445	2	1570.0	1310.0	https://github.com/apache/camel
445	2	1570.0	1310.0	https://github.com/apache/camel
445	2	1570.0	1310.0	https://github.com/apache/camel
445	2	1570.0	1310.0	https://github.com/apache/camel
445	2	1570.0	1310.0	https://github.com/apache/camel
0	56	1570.0	1310.0	https://github.com/apache/camel
0	56	1570.0	1310.0	https://github.com/apache/camel
471	76	1570.0	1310.0	https://github.com/apache/camel
471	34	1570.0	1310.0	https://github.com/apache/camel
